"id_ind","id_men","region","age","sexe","etat_matri","alphabet","activite","handicap","poids"
"IND04143","MEN0442","Nord",75,1,"Celibataire",1,"Inactif",0,0.947
"IND04144","MEN0566","Nord",15,2,"Marie",1,"Occupe",0,1.172
"IND04145","MEN0704","Nord",41,1,"Divorce",1,"Occupe",0,0.914
"IND04146","MEN0526","Adamaoua",1,1,"Marie",0,"Occupe",0,1.016
"IND04147","MEN0116","Nord",3,2,"Celibataire",1,"Occupe",0,0.867
"IND04148","MEN0603","Nord",20,2,"Celibataire",0,"Occupe",0,1.121
"IND04149","MEN1066","Est",2,1,"Celibataire",1,"Chomeur",0,0.969
"IND04150","MEN1446","Sud",20,2,"Marie",1,"Occupe",0,0.974
"IND04151","MEN0430","Adamaoua",8,1,"Celibataire",0,"Occupe",0,1.004
"IND04152","MEN0418","Littoral",7,1,"Celibataire",1,"Inactif",0,0.956
"IND04153","MEN0648","Nord",13,1,"Divorce",NA,"Occupe",0,0.832
"IND04154","MEN0388","Extreme-Nord",86,1,"Marie",0,"Occupe",0,0.832
"IND04155","MEN0076","Adamaoua",47,2,"Marie",1,"Chomeur",0,1.064
"IND04156","MEN0469","Adamaoua",50,2,"Celibataire",0,"Chomeur",0,1.134
"IND04157","MEN1417","Adamaoua",0,2,"Marie",1,"Occupe",0,1.045
"IND04158","MEN0812","Extreme Nord",0,2,"Celibataire",1,"Inactif",0,1.093
"IND04159","MEN0081","Adamaoua",5,2,"Marie",1,"Chomeur",0,1.014
"IND04160","MEN0170","Centre",54,2,"Celibataire",1,"Inactif",0,0.906
"IND04161","MEN1464","Extreme-Nord",20,2,"Celibataire",1,"Inactif",1,1.165
"IND04162","MEN1411","Extreme-Nord",5,1,"Celibataire",1,"Occupe",1,1.024
"IND04163","MEN0495","Ouest",3,2,"Celibataire",1,"Inactif",0,0.877
"IND04164","MEN0732","Est",3,1,"Marie",1,"Occupe",0,0.874
"IND04165","MEN0633","Littoral",8,2,"Marie",1,"Inactif",0,1.033
"IND04166","MEN1261","Centre",12,1,"Marie",1,"Occupe",0,0.937
"IND04167","MEN0137","Est",0,1,"Celibataire",1,"Inactif",0,1.007
"IND04168","MEN0749","Est",95,2,"Celibataire",1,"Occupe",0,1.148
"IND04169","MEN0180","Adamaoua",3,2,"Celibataire",0,"Occupe",0,1.006
"IND04170","MEN0086","Nord-Ouest",10,2,"Marie",0,"Occupe",0,1.033
"IND04171","MEN1391","Sud-Ouest",14,1,"Celibataire",1,"Occupe",0,1.14
"IND04172","MEN0657","Centre",18,2,"Marie",1,"Occupe",0,0.831
"IND04173","MEN1351","Ouest",27,1,"Divorce",0,"Inactif",0,0.865
"IND04174","MEN0190","Extreme-Nord",33,1,"Celibataire",1,"Chomeur",0,0.874
"IND04175","MEN0472","Nord-Ouest",2,2,"Celibataire",0,"Occupe",0,1.004
"IND04176","MEN0018","Centre",55,2,"Marie",0,"Inactif",0,0.827
"IND04177","MEN0195","Centre",10,1,"Celibataire",1,"Chomeur",0,1.051
"IND04178","MEN1052","Nord",40,2,"Celibataire",0,"Inactif",0,1.004
"IND04179","MEN0594","Littoral",10,1,"Veuf",0,"Occupe",0,1.023
"IND04180","MEN0899","Centre",27,2,"Marie",1,"Inactif",0,1.158
"IND04181","MEN0978","Nord",15,1,"Celibataire",NA,"Occupe",0,0.98
"IND04182","MEN0921","Sud-Ouest",50,2,"Celibataire",0,"Inactif",0,0.958
"IND04183","MEN0050","Littoral",19,2,"Celibataire",0,"Occupe",0,1.176
"IND04184","MEN0812","Littoral",32,2,"Marie",1,"Chomeur",0,1
"IND04185","MEN0028","Est",70,2,"Marie",1,"Chomeur",0,0.908
"IND04186","MEN0363","Littoral",11,1,"Marie",1,"Occupe",0,1.189
"IND04187","MEN0067","Ouest",21,1,"Marie",1,"Occupe",0,1.039
"IND04188","MEN0993","Ouest",5,1,"Celibataire",1,"Chomeur",0,1.041
"IND04189","MEN1488","Ouest",12,1,"Marie",1,"Inactif",0,1.193
"IND04190","MEN0863","Centre",33,2,"Celibataire",1,"Inactif",0,1.161
"IND04191","MEN0842","Nord-Ouest",75,2,"Celibataire",0,"Inactif",0,1.15
"IND04192","MEN1282","Nord-Ouest",15,2,"Marie",0,"Occupe",0,0.881
"IND04193","MEN0639","Centre",15,1,"Marie",1,"Occupe",0,1.036
"IND04194","MEN0769","Nord-Ouest",4,2,"Marie",1,"Inactif",0,1.093
"IND04195","MEN0737","Adamaoua",12,1,"Celibataire",1,"Inactif",0,0.826
"IND04196","MEN0612","Centre",20,2,"Celibataire",1,"Inactif",0,1.17
"IND04197","MEN0471","Ouest",15,1,"Marie",0,"Inactif",0,1.08
"IND04198","MEN0889","Littoral",15,2,"Marie",1,"Occupe",0,0.941
"IND04199","MEN0828","Centre",10,1,"Celibataire",1,"Occupe",0,0.959
"IND04200","MEN0022","Nord-Ouest",3,1,"Marie",1,"Inactif",0,1.126
"IND04201","MEN0548","Littoral",6,1,"Celibataire",1,"Occupe",0,0.999
"IND04202","MEN0466","Littoral",31,2,"Marie",1,"Occupe",0,1.198
"IND04203","MEN0799","Nord-Ouest",26,2,"Celibataire",1,"Occupe",0,0.995
"IND04204","MEN0267","Centre",14,2,"Celibataire",1,"Inactif",1,1.093
"IND04205","MEN0624","Sud-Ouest",12,2,"Celibataire",0,"Inactif",0,1.071
"IND04206","MEN0659","Extreme-Nord",40,1,"Celibataire",0,"Occupe",0,0.978
"IND04207","MEN0242","Littoral",0,2,"Celibataire",0,"Inactif",0,0.986
"IND04208","MEN0156","Sud",50,2,"Celibataire",1,"Occupe",0,0.95
"IND04209","MEN1412","Nord-Ouest",61,1,"Marie",1,"Occupe",0,0.901
"IND04210","MEN0885","Ouest",15,2,"Celibataire",1,"Chomeur",0,0.989
"IND04211","MEN0899","Extreme-Nord",45,1,"Marie",NA,"Inactif",0,1.102
"IND04212","MEN1349","Extreme-Nord",25,2,"Celibataire",0,"Occupe",0,0.948
"IND04213","MEN0250","Ouest",13,2,"Celibataire",1,"Occupe",0,1.144
"IND04214","MEN0196","Ouest",21,1,"Celibataire",0,"Occupe",0,1.127
"IND04215","MEN0686","Littoral",3,2,"Celibataire",1,"Occupe",0,1.039
"IND04216","MEN0352","Extreme-Nord",15,1,"Celibataire",1,"Occupe",0,0.805
"IND04217","MEN0749","Extreme-Nord",55,2,"Celibataire",1,"Inactif",0,0.975
"IND04218","MEN0540","Nord-Ouest",25,2,"Marie",1,"Inactif",0,1.199
"IND04219","MEN1020","Nord",15,1,"Celibataire",1,"Occupe",0,0.933
"IND04220","MEN0389","Extreme-Nord",28,1,"Marie",0,"Occupe",0,1.116
"IND04221","MEN1269","Littoral",29,1,"Divorce",0,"Chomeur",0,0.834
"IND04222","MEN1402","Adamaoua",1,1,"Celibataire",0,"Occupe",0,0.86
"IND04223","MEN1150","Littoral",14,2,"Celibataire",0,"Inactif",0,1.058
"IND04224","MEN1386","Centre",4,2,"Marie",1,"Chomeur",0,1.053
"IND04225","MEN0196","Littoral",72,1,"Marie",0,"Occupe",0,0.947
"IND04226","MEN0834","Littoral",17,1,"Celibataire",1,"Inactif",0,1.186
"IND04227","MEN0405","Sud-Ouest",10,1,"Divorce",0,"Occupe",0,1.036
"IND04228","MEN0884","Est",5,2,"Marie",0,"Occupe",0,0.838
"IND04229","MEN1066","Centre",47,1,"Marie",1,"Chomeur",0,0.812
"IND04230","MEN0936","Sud",12,1,"Celibataire",0,"Occupe",0,0.845
"IND04231","MEN1139","Centre",37,2,"Divorce",1,"Chomeur",0,0.92
"IND04232","MEN0354","Sud-Ouest",42,1,"Celibataire",1,"Chomeur",0,1.012
"IND04233","MEN0032","Extreme-Nord",20,2,"Marie",NA,"Inactif",0,1.166
"IND04234","MEN0314","Centre",48,1,"Celibataire",1,"Occupe",0,0.947
"IND04235","MEN0993","Centre",10,1,"Marie",1,"Occupe",0,0.864
"IND04236","MEN0994","Sud",2,1,"Celibataire",0,"Inactif",0,0.945
"IND04237","MEN1072","Extreme-Nord",50,2,"Marie",1,"Occupe",0,1.175
"IND04238","MEN0256","Littoral",15,1,"Marie",0,"Occupe",0,1.076
"IND04239","MEN0022","Nord",15,2,"Marie",1,"Occupe",0,1.04
"IND04240","MEN0740","Centre",5,1,"Celibataire",1,"Occupe",0,0.847
"IND04241","MEN0364","Adamaoua",40,2,"Veuf",NA,"Inactif",0,0.801
"IND04242","MEN0341","Littoral",25,1,"Celibataire",NA,"Occupe",0,0.99
"IND04243","MEN0289","Centre",14,2,"Marie",1,"Occupe",0,1.185
"IND04244","MEN0051","Extreme-Nord",35,2,"Celibataire",1,"Occupe",0,0.94
"IND04245","MEN1378","Nord",10,1,"Celibataire",1,"Occupe",0,1.116
"IND04246","MEN0678","Nord",6,2,"Veuf",0,"Occupe",0,1.198
"IND04247","MEN0988","Centre",10,2,"Marie",0,"Inactif",0,1.185
"IND04248","MEN0955","Ouest",20,1,"Marie",1,"Occupe",0,0.827
"IND04249","MEN0671","Centre",1,1,"Divorce",1,"Occupe",0,1.025
"IND04250","MEN0139","Centre",29,2,"Marie",1,"Occupe",0,1.08
"IND04251","MEN1483","Adamaoua",9,2,"Celibataire",1,"Inactif",1,0.945
"IND04252","MEN1287","Nord",30,2,"Celibataire",1,"Inactif",0,1.19
"IND04253","MEN0657","Nord",20,2,"Divorce",0,"Occupe",0,1.108
"IND04254","MEN1074","Sud-Ouest",4,1,"Divorce",1,"Occupe",0,1.063
"IND04255","MEN0272","Nord",35,2,"Celibataire",1,"Occupe",0,1.173
"IND04256","MEN1410","Centre",17,1,"Divorce",1,"Occupe",1,1.163
"IND04257","MEN0094","Est",8,2,"Marie",1,"Occupe",0,0.923
"IND04258","MEN0999","Adamaoua",17,1,"Marie",0,"Chomeur",0,1.059
"IND04259","MEN0289","Nord",95,2,"Marie",1,"Occupe",0,0.884
"IND04260","MEN0330","Sud-Ouest",66,2,"Marie",1,"Inactif",0,1.031
"IND04261","MEN0322","Nord",6,2,"Marie",0,"Inactif",0,0.973
"IND04262","MEN0394","Centre",69,1,"Marie",NA,"Occupe",0,1.002
"IND04263","MEN0160","Extreme-Nord",7,2,"Celibataire",1,"Occupe",0,0.879
"IND04264","MEN0144","Extreme-Nord",83,1,"Celibataire",1,"Occupe",0,0.863
"IND04265","MEN1337","Sud-Ouest",5,2,"Celibataire",NA,"Occupe",0,1.145
"IND04266","MEN0025","Nord-Ouest",34,2,"Celibataire",1,"Occupe",0,0.862
"IND04267","MEN0144","Littoral",55,2,"Celibataire",0,"Occupe",0,0.835
"IND04268","MEN0488","Sud-Ouest",95,2,"Celibataire",0,"Occupe",0,0.934
"IND04269","MEN1042","Nord-Ouest",42,2,"Marie",1,"Chomeur",1,0.916
"IND04270","MEN1234","Littoral",2,1,"Celibataire",1,"Occupe",0,0.953
"IND04271","MEN1312","Adamawa",8,1,"Celibataire",1,"Occupe",0,1.075
"IND04272","MEN0337","Ouest",30,1,"Marie",1,"Occupe",0,1.083
"IND04273","MEN1178","Est",25,2,"Marie",1,"Occupe",0,0.941
"IND04274","MEN1358","Ouest",1,1,"Celibataire",1,"Inactif",0,0.826
"IND04275","MEN0655","Ouest",48,2,"Celibataire",1,"Occupe",0,1.036
"IND04276","MEN0411","Sud-Ouest",36,1,"Celibataire",1,"Inactif",1,1.17
"IND04277","MEN0399","Centre",5,2,"Celibataire",0,"Chomeur",0,1.078
"IND04278","MEN0303","Sud-Ouest",30,2,"Marie",1,"Occupe",0,1.178
"IND04279","MEN0140","Littoral",0,2,"Celibataire",1,"Occupe",0,0.811
"IND04280","MEN0303","Centre",10,2,"Marie",0,"Occupe",0,1.157
"IND04281","MEN1009","Ouest",32,2,"Marie",1,"Occupe",1,1.01
"IND04282","MEN0169","Ouest",5,2,"Celibataire",1,"Occupe",0,1.124
"IND04283","MEN1010","Littoral",10,1,"Celibataire",1,"Inactif",0,1.069
"IND04284","MEN1393","Extreme-Nord",25,2,"Marie",0,"Occupe",0,1.044
"IND04285","MEN0573","Sud-Ouest",18,2,"Celibataire",1,"Chomeur",0,0.827
"IND04286","MEN0392","Nord",60,1,"Marie",0,"Occupe",1,0.977
"IND04287","MEN1323","Sud",60,1,"Veuf",1,"Occupe",1,0.86
"IND04288","MEN1447","Extreme-Nord",19,2,"Marie",1,"Occupe",0,1.104
"IND04289","MEN0358","Sud-Ouest",46,2,"Celibataire",1,"Occupe",0,1.085
"IND04290","MEN0383","Est",29,1,"Celibataire",0,"Occupe",0,1.126
"IND04291","MEN1115","Nord",6,1,"Celibataire",1,"Occupe",0,0.869
"IND04292","MEN0521","Nord",3,1,"Celibataire",1,"Inactif",0,1.19
"IND04293","MEN0307","Extreme-Nord",5,2,"Marie",1,"Occupe",0,1.124
"IND04294","MEN0938","Centre",38,1,"Veuf",1,"Occupe",0,1.008
"IND04295","MEN0573","Centre",9,1,"Marie",1,"Occupe",0,1.188
"IND04296","MEN1360","Centre",2,2,"Celibataire",1,"Chomeur",0,0.902
"IND04297","MEN0777","Littoral",33,2,"Marie",0,"Occupe",1,1.153
"IND04298","MEN1494","Centre",51,1,"Marie",1,"Occupe",0,0.813
"IND04299","MEN0268","Centre",5,2,"Marie",0,"Inactif",0,0.849
"IND04300","MEN1222","Adamaoua",5,1,"Marie",1,"Chomeur",0,1.13
"IND04301","MEN0650","Sud",51,1,"Marie",1,"Inactif",0,1.123
"IND04302","MEN0525","Sud-Ouest",4,1,"Celibataire",1,"Inactif",0,0.819
"IND04303","MEN1035","Sud-Ouest",30,1,"Marie",0,"Occupe",0,1.122
"IND04304","MEN0552","Nord",90,2,"Celibataire",1,"Occupe",0,1.008
"IND04305","MEN0517","Nord-Ouest",50,1,"Veuf",1,"Occupe",0,0.822
"IND04306","MEN0120","Centre",33,1,"Marie",1,"Occupe",0,0.949
"IND04307","MEN0565","Littoral",24,1,"Marie",1,"Inactif",0,0.955
"IND04308","MEN0885","Nord",52,2,"Marie",0,"Inactif",0,0.908
"IND04309","MEN0088","Extreme Nord",50,1,"Divorce",1,"Chomeur",0,1.111
"IND04310","MEN0268","Centre",85,1,"Marie",1,"Occupe",0,1.145
"IND04311","MEN0885","Littoral",25,1,"Celibataire",0,"Occupe",0,1.067
"IND04312","MEN1217","Littoral",15,2,"Marie",0,"Inactif",0,1.199
"IND04313","MEN0603","Est",9,2,"Veuf",0,"Occupe",0,0.865
"IND04314","MEN1126","Littoral",70,2,"Marie",1,"Chomeur",0,1.165
"IND04315","MEN0397","Extreme-Nord",16,1,"Veuf",1,"Chomeur",0,0.967
"IND04316","MEN0983","Littoral",16,1,"Marie",1,"Occupe",0,0.944
"IND04317","MEN0468","Centre",19,1,"Marie",1,"Chomeur",0,0.835
"IND04318","MEN0050","Littoral",5,1,"Marie",1,"Chomeur",0,0.984
"IND04319","MEN0388","Est",30,1,"Celibataire",0,"Occupe",0,1.096
"IND04320","MEN0171","Centre",10,2,"Veuf",1,"Occupe",1,1.153
"IND04321","MEN0718","Nord-Ouest",7,2,"Celibataire",1,"Inactif",0,0.893
"IND04322","MEN0408","Sud",10,2,"Marie",1,"Occupe",0,0.807
"IND04323","MEN0567","Centre",5,1,"Celibataire",0,"Occupe",0,0.946
"IND04324","MEN1015","Littoral",14,1,"Celibataire",1,"Occupe",0,1.161
"IND04325","MEN0461","Extreme-Nord",12,1,"Marie",1,"Inactif",0,0.847
"IND04326","MEN0073","Nord",32,2,"Celibataire",0,"Occupe",1,1.004
"IND04327","MEN1333","Extreme-Nord",56,1,"Celibataire",0,"Occupe",0,1.121
"IND04328","MEN1271","Centre",75,1,"Marie",1,"Inactif",0,1.16
"IND04329","MEN1101","Centre",22,1,"Marie",1,"Chomeur",0,1.038
"IND04330","MEN0965","Centre",1,2,"Marie",1,"Inactif",0,0.909
"IND04331","MEN0075","Littoral",3,1,"Marie",0,"Occupe",0,0.912
"IND04332","MEN0908","Centre",25,2,"Celibataire",1,"Inactif",1,1.156
"IND04333","MEN1272","Centre",30,2,"Marie",1,"Chomeur",0,1.098
"IND04334","MEN0132","Extreme-Nord",14,1,"Marie",1,"Occupe",0,1.159
"IND04335","MEN1413","Extreme-Nord",0,1,"Celibataire",1,"Occupe",0,1.13
"IND04336","MEN0035","Centre",5,1,"Marie",1,"Occupe",0,1.119
"IND04337","MEN1456","Est",25,2,"Celibataire",1,"Occupe",0,0.996
"IND04338","MEN0487","Nord-Ouest",2,1,"Celibataire",NA,"Inactif",0,0.952
"IND04339","MEN0910","Nord",11,2,"Celibataire",1,"Occupe",0,0.822
"IND04340","MEN1280","Centre",5,2,"Marie",0,"Occupe",0,1.022
"IND04341","MEN0619","Adamaoua",21,1,"Marie",1,"Inactif",0,1.149
"IND04342","MEN0555","Nord",4,2,"Divorce",1,"Inactif",0,1.177
"IND04343","MEN0872","Sud",94,2,"Celibataire",1,"Inactif",1,0.838
"IND04344","MEN1406","Nord",37,1,"Marie",1,"Occupe",1,0.89
"IND04345","MEN1272","Littoral",5,1,"Marie",1,"Occupe",0,1.098
"IND04346","MEN0784","Ouest",10,1,"Celibataire",1,"Occupe",1,1.031
"IND04347","MEN1392","Nord-Ouest",6,2,"Celibataire",0,"Occupe",0,0.836
"IND04348","MEN0140","Extreme-Nord",11,2,"Celibataire",1,"Chomeur",0,1.193
"IND04349","MEN1034","Centre",40,2,"Marie",1,"Occupe",0,1.05
"IND04350","MEN0651","Littoral",6,2,"Marie",1,"Occupe",0,1.015
"IND04351","MEN0137","Sud-Ouest",40,1,"Veuf",1,"Chomeur",0,0.912
"IND04352","MEN0522","Adamaoua",20,2,"Celibataire",0,"Occupe",0,0.914
"IND04353","MEN0200","Centre",5,1,"Celibataire",1,"Chomeur",0,0.831
"IND04354","MEN0673","Littoral",5,1,"Marie",0,"Occupe",0,1.045
"IND04355","MEN0384","Nord-Ouest",10,2,"Marie",1,"Inactif",0,0.931
"IND04356","MEN0274","Littoral",43,2,"Celibataire",1,"Chomeur",0,0.802
"IND04357","MEN1308","Littoral",40,1,"Marie",1,"Occupe",0,1.159
"IND04358","MEN0607","Sud-Ouest",30,1,"Marie",1,"Occupe",0,1.004
"IND04359","MEN1208","Extreme-Nord",26,2,"Marie",1,"Chomeur",0,0.808
"IND04360","MEN0146","Ouest",45,2,"Marie",1,"Occupe",0,0.954
"IND04361","MEN0494","Centre",63,2,"Celibataire",1,"Occupe",0,0.843
"IND04362","MEN1087","Littoral",19,1,"Marie",1,"Chomeur",0,1.012
"IND04363","MEN0308","Centre",50,1,"Celibataire",NA,"Inactif",0,1.05
"IND04364","MEN0705","Centre",2,1,"Celibataire",1,"Occupe",0,1.172
"IND04365","MEN0321","Nord",15,1,"Celibataire",0,"Chomeur",0,1.034
"IND04366","MEN1155","Ouest",82,2,"Marie",NA,"Occupe",1,1.148
"IND04367","MEN0942","Adamaoua",8,1,"Celibataire",1,"Inactif",0,1.137
"IND04368","MEN1449","Centre",1,2,"Celibataire",0,"Occupe",0,1.066
"IND04369","MEN0155","Est",5,1,"Celibataire",1,"Inactif",0,0.842
"IND04370","MEN0808","Littoral",95,1,"Celibataire",0,"Occupe",0,1.199
"IND04371","MEN0595","Littoral",33,1,"Marie",1,"Occupe",0,0.916
"IND04372","MEN0200","Nord-Ouest",9,2,"Celibataire",1,"Inactif",0,1.107
"IND04373","MEN1236","Centre",31,2,"Celibataire",0,"Inactif",1,0.905
"IND04374","MEN0759","Nord",51,1,"Celibataire",1,"Occupe",0,1.042
"IND04375","MEN0311","Centre",45,2,"Celibataire",1,"Chomeur",0,1.091
"IND04376","MEN0985","Littoral",80,2,"Veuf",1,"Occupe",0,0.871
"IND04377","MEN0705","Adamaoua",10,2,"Marie",1,"Occupe",0,1.119
"IND04378","MEN0316","Sud-Ouest",20,2,"Veuf",1,"Occupe",0,0.85
"IND04379","MEN0313","Centre",11,1,"Marie",0,"Occupe",0,0.952
"IND04380","MEN0473","Centre",3,1,"Celibataire",1,"Inactif",0,1.05
"IND04381","MEN1020","Adamawa",95,2,"Veuf",0,"Inactif",0,1.101
"IND04382","MEN0520","Sud-Ouest",21,1,"Celibataire",1,"Occupe",0,1.097
"IND04383","MEN1438","Nord",2,1,"Celibataire",1,"Inactif",0,0.858
"IND04384","MEN0296","Adamaoua",57,1,"Celibataire",1,"Occupe",0,0.977
"IND04385","MEN0063","Ouest",26,2,"Celibataire",1,"Occupe",0,1.089
"IND04386","MEN1400","Littoral",0,1,"Celibataire",1,"Occupe",0,1.127
"IND04387","MEN0252","Littoral",8,1,"Celibataire",1,"Occupe",0,0.808
"IND04388","MEN0247","Centre",29,2,"Celibataire",1,"Inactif",0,1.158
"IND04389","MEN0639","Nord-Ouest",6,1,"Marie",0,"Occupe",0,1.151
"IND04390","MEN0393","Nord",24,2,"Celibataire",1,"Inactif",0,1.042
"IND04391","MEN0755","Ouest",16,1,"Marie",1,"Inactif",0,1.104
"IND04392","MEN0701","Adamaoua",10,2,"Celibataire",0,"Chomeur",0,1.009
"IND04393","MEN0800","Sud-Ouest",15,2,"Celibataire",0,"Occupe",0,0.973
"IND04394","MEN0143","Nord-Ouest",10,1,"Marie",1,"Occupe",0,1.119
"IND04395","MEN1137","Centre",5,1,"Marie",NA,"Occupe",0,0.941
"IND04396","MEN0144","Centre",0,1,"Celibataire",0,"Chomeur",0,0.813
"IND04397","MEN1392","Littoral",44,2,"Celibataire",1,"Occupe",0,0.983
"IND04398","MEN1018","Nord-Ouest",6,1,"Celibataire",0,"Occupe",0,0.893
"IND04399","MEN1135","Centre",13,2,"Divorce",1,"Occupe",0,1.179
"IND04400","MEN0959","Littoral",13,2,"Marie",NA,"Occupe",0,0.979
"IND04401","MEN0026","Ouest",9,1,"Marie",0,"Inactif",0,1.116
"IND04402","MEN1304","Sud-Ouest",10,2,"Marie",1,"Inactif",0,1.165
"IND04403","MEN0140","Littoral",1,2,"Celibataire",0,"Occupe",0,0.919
"IND04404","MEN0786","Centre",40,1,"Marie",1,"Inactif",0,1.081
"IND04405","MEN0338","Nord",10,1,"Celibataire",0,"Inactif",0,0.915
"IND04406","MEN1116","Nord-Ouest",10,2,"Marie",1,"Chomeur",0,1
"IND04407","MEN0783","Centre",7,2,"Marie",1,"Occupe",0,1.004
"IND04408","MEN0835","Centre",25,2,"Celibataire",0,"Occupe",0,0.802
"IND04409","MEN1161","Centre",55,1,"Celibataire",1,"Inactif",0,1.176
"IND04410","MEN0366","Adamaoua",20,2,"Marie",1,"Occupe",0,1.172
"IND04411","MEN0466","Littoral",3,2,"Marie",1,"Inactif",0,0.95
"IND04412","MEN1099","Extreme-Nord",5,1,"Marie",1,"Inactif",0,1.014
"IND04413","MEN1489","Nord",9,1,"Marie",1,"Inactif",0,0.945
"IND04414","MEN0731","Centre",3,2,"Veuf",1,"Occupe",0,0.836
"IND04415","MEN0707","Extreme-Nord",20,1,"Celibataire",1,"Inactif",0,0.812
"IND04416","MEN1436","Centre",10,2,"Marie",1,"Occupe",0,1.146
"IND04417","MEN0103","Ouest",0,2,"Celibataire",1,"Occupe",0,1.171
"IND04418","MEN1499","Centre",30,2,"Marie",1,"Occupe",1,0.904
"IND04419","MEN1152","Centre",7,1,"Celibataire",0,"Inactif",0,0.978
"IND04420","MEN0587","Littoral",20,1,"Marie",1,"Chomeur",0,0.934
"IND04421","MEN1245","Ouest",10,2,"Celibataire",1,"Inactif",0,1.021
"IND04422","MEN0336","Littoral",1,2,"Marie",0,"Occupe",0,1.061
"IND04423","MEN0353","Littoral",36,2,"Marie",1,"Chomeur",1,1.115
"IND04424","MEN0798","Est",16,1,"Marie",0,"Inactif",1,1.112
"IND04425","MEN1015","Ouest",45,1,"Marie",1,"Occupe",0,1.146
"IND04426","MEN0749","Littoral",12,2,"Celibataire",1,"Inactif",0,0.825
"IND04427","MEN1464","Centre",40,2,"Celibataire",1,"Occupe",0,0.813
"IND04428","MEN0045","Sud",3,2,"Celibataire",1,"Occupe",0,1.102
"IND04429","MEN1391","Ouest",0,2,"Celibataire",1,"Inactif",0,1.131
"IND04430","MEN0900","Littoral",25,1,"Marie",0,"Inactif",0,0.849
"IND04431","MEN1076","Centre",40,2,"Marie",1,"Inactif",0,0.96
"IND04432","MEN0238","Nord",14,2,"Marie",0,"Occupe",0,0.869
"IND04433","MEN1497","Nord",32,2,"Veuf",0,"Occupe",0,0.956
"IND04434","MEN0080","Nord",19,1,"Marie",1,"Occupe",0,1.129
"IND04435","MEN1258","Nord-Ouest",43,2,"Celibataire",1,"Occupe",0,0.917
"IND04436","MEN1484","Sud",5,2,"Celibataire",1,"Occupe",0,1.051
"IND04437","MEN0589","Nord",30,2,"Celibataire",1,"Inactif",0,0.861
"IND04438","MEN1203","Extreme-Nord",75,1,"Celibataire",1,"Occupe",0,0.864
"IND04439","MEN0264","Est",3,1,"Marie",1,"Inactif",0,1.002
"IND04440","MEN0231","Nord-Ouest",0,2,"Marie",0,"Occupe",0,0.839
"IND04441","MEN0825","Sud",21,2,"Marie",0,"Occupe",0,0.821
"IND04442","MEN0904","Ouest",30,2,"Marie",1,"Occupe",0,1.177
"IND04443","MEN0816","Extreme-Nord",13,2,"Marie",0,"Occupe",0,1.078
"IND04444","MEN1216","Extreme-Nord",0,2,"Marie",0,"Occupe",1,1.112
"IND04445","MEN1484","Sud",5,1,"Divorce",0,"Inactif",0,1.06
"IND04446","MEN0429","Sud-Ouest",24,2,"Marie",0,"Inactif",0,1.003
"IND04447","MEN0522","Littoral",30,2,"Celibataire",1,"Inactif",0,0.98
"IND04448","MEN0127","Centre",16,2,"Celibataire",1,"Occupe",0,1.019
"IND04449","MEN0775","Sud-Ouest",4,2,"Marie",1,"Inactif",1,1.005
"IND04450","MEN0155","Adamaoua",35,1,"Celibataire",1,"Occupe",0,1.117
"IND04451","MEN1454","Ouest",25,2,"Divorce",1,"Inactif",0,1.142
"IND04452","MEN0342","Nord",17,1,"Marie",1,"Occupe",0,1.156
"IND04453","MEN0037","Nord-Ouest",9,1,"Marie",0,"Occupe",0,1.15
"IND04454","MEN0821","Extreme Nord",18,2,"Celibataire",1,"Occupe",0,0.965
"IND04455","MEN0778","Centre",10,2,"Veuf",NA,"Inactif",1,0.841
"IND04456","MEN0139","Extreme-Nord",1,1,"Celibataire",1,"Inactif",0,1.186
"IND04457","MEN0430","Centre",2,2,"Celibataire",0,"Occupe",0,0.819
"IND04458","MEN0625","Adamaoua",16,1,"Celibataire",1,"Inactif",0,0.937
"IND04459","MEN0478","Extreme-Nord",8,2,"Celibataire",1,"Occupe",0,1.028
"IND04460","MEN0534","Centre",48,2,"Celibataire",1,"Inactif",0,1.056
"IND04461","MEN0271","Nord",27,2,"Celibataire",0,"Inactif",0,1.004
"IND04462","MEN0286","Extreme-Nord",0,2,"Veuf",1,"Occupe",0,0.984
"IND04463","MEN0798","Ouest",42,2,"Marie",0,"Occupe",0,1.015
"IND04464","MEN0885","Centre",6,2,"Marie",1,"Occupe",0,0.956
"IND04465","MEN1268","Sud",8,2,"Celibataire",0,"Chomeur",1,1.171
"IND04466","MEN0463","Littoral",25,2,"Veuf",0,"Occupe",0,1.089
"IND04467","MEN1467","Nord",5,1,"Celibataire",1,"Occupe",0,0.82
"IND04468","MEN0446","Sud-Ouest",31,1,"Divorce",1,"Occupe",0,0.98
"IND04469","MEN1169","Littoral",9,1,"Marie",1,"Inactif",0,1.103
"IND04470","MEN1002","Ouest",50,1,"Marie",1,"Occupe",0,1.028
"IND04471","MEN0649","Sud-Ouest",0,1,"Celibataire",1,"Occupe",1,0.992
"IND04472","MEN0362","Extreme-Nord",15,2,"Marie",0,"Chomeur",0,0.971
"IND04473","MEN0091","Nord",2,2,"Celibataire",0,"Inactif",0,1.042
"IND04474","MEN0567","Extreme-Nord",53,2,"Marie",1,"Occupe",0,1.18
"IND04475","MEN0976","Adamaoua",25,1,"Marie",0,"Occupe",0,1.17
